"id","commodity","classification","grade","sex","market","wholesale","retail","supply_volume","county","date"
767,"Wheat","-","-","-","Kibuye"," - ","75.00/Kg",NULL,"Kisumu","2023-04-03"
768,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-04-03"
769,"Wheat","-","-","-","Othaya","64.44/Kg","85.00/Kg","1800.00","Nyeri","2023-04-03"
770,"Wheat","-","-","-","Ikonge"," - ","80.00/Kg","830.00","Nyamira","2023-04-02"
771,"Wheat","-","-","-","Kiminini - Kitale","100.00/Kg","125.00/Kg","100.00","Trans-Nzoia","2023-04-02"
772,"Wheat","-","-","-","Molo"," - ","120.00/Kg","5200.00","Nakuru","2023-04-01"
773,"Wheat","-","-","-","Mpeketoni","150.00/Kg","200.00/Kg","130.00","Lamu","2023-03-31"
774,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-03-31"
775,"Wheat","-","-","-","Eldoret Main","85.00/Kg","100.00/Kg","5400.00","Uasin-Gishu","2023-03-31"
776,"Wheat","-","-","-","Diani Market","110.00/Kg","120.00/Kg","4000.00","Kwale","2023-03-30"
777,"Wheat","-","-","-","Nyeri open air","66.67/Kg","85.00/Kg",NULL,"Nyeri","2023-03-30"
778,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-03-30"
779,"Wheat","-","-","-","Kagio","100.00/Kg","120.00/Kg",NULL,"Kirinyaga","2023-03-30"
780,"Wheat","-","-","-","Serem - Vihiga"," - ","113.64/Kg","300.00","Vihiga","2023-03-29"
781,"Wheat","-","-","-","Nanyuki Open Air Market","61.11/Kg","80.00/Kg","3500.00","Laikipia","2023-03-29"
782,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-03-29"
783,"Wheat","-","-","-","Embu Town","88.89/Kg","125.00/Kg","1100.00","Embu","2023-03-29"
784,"Wheat","-","-","-","Chaka","58.89/Kg","80.00/Kg",NULL,"Nyeri","2023-03-29"
785,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-03-28"
786,"Wheat","-","-","-","Bondeni","88.89/Kg","130.00/Kg","90.00","Trans-Nzoia","2023-03-28"
787,"Wheat","-","-","-","Kibuye"," - ","75.00/Kg",NULL,"Kisumu","2023-03-27"
788,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-03-27"
789,"Wheat","-","-","-","Kagio","100.00/Kg","120.00/Kg",NULL,"Kirinyaga","2023-03-27"
790,"Wheat","-","-","-","Ikonge"," - ","80.00/Kg","280.00","Nyamira","2023-03-26"
791,"Wheat","-","-","-","Kiminini - Kitale","100.00/Kg","150.00/Kg","300.00","Trans-Nzoia","2023-03-26"
792,"Wheat","-","-","-","Nanyuki Open Air Market","61.11/Kg","80.00/Kg","4000.00","Laikipia","2023-03-25"
793,"Wheat","-","-","-","Mpeketoni","150.00/Kg","200.00/Kg","90.00","Lamu","2023-03-25"
794,"Wheat","-","-","-","Kibuye"," - ","70.00/Kg",NULL,"Kisumu","2023-03-24"
795,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-03-24"
796,"Wheat","-","-","-","Kitale Municipality Market","100.00/Kg","125.00/Kg","200.00","Trans-Nzoia","2023-03-23"
797,"Wheat","-","-","-","Bondeni","88.89/Kg","125.00/Kg","360.00","Trans-Nzoia","2023-03-23"
798,"Wheat","-","-","-","Eldoret Main","85.00/Kg","100.00/Kg","3000.00","Uasin-Gishu","2023-03-23"
799,"Wheat","-","-","-","Nyeri open air","66.67/Kg","85.00/Kg",NULL,"Nyeri","2023-03-22"
800,"Wheat","-","-","-","Chaka","61.11/Kg","90.00/Kg",NULL,"Nyeri","2023-03-22"
801,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-03-22"
802,"Wheat","-","-","-","Diani Market","110.00/Kg","120.00/Kg","4000.00","Kwale","2023-03-21"
803,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ","720.00","Nakuru","2023-03-21"
804,"Wheat","-","-","-","Bondeni","88.89/Kg","125.00/Kg","400.00","Trans-Nzoia","2023-03-21"
805,"Wheat","-","-","-","Eldoret Main","90.00/Kg","100.00/Kg","5400.00","Uasin-Gishu","2023-03-20"
806,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-03-20"
807,"Wheat","-","-","-","Cheptiret - Uasin Gishu","85.00/Kg","100.00/Kg","6000.00","Uasin-Gishu","2023-03-20"
808,"Wheat","-","-","-","Ikonge"," - ","80.00/Kg","280.00","Nyamira","2023-03-19"
809,"Wheat","-","-","-","Nanyuki Open Air Market","61.11/Kg","80.00/Kg","4000.00","Laikipia","2023-03-18"
810,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-03-17"
811,"Wheat","-","-","-","Diani Market","110.00/Kg","120.00/Kg","6000.00","Kwale","2023-03-16"
812,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-03-16"
813,"Wheat","-","-","-","Cheptiret - Uasin Gishu","75.00/Kg","90.00/Kg","3000.00","Uasin-Gishu","2023-03-16"
814,"Wheat","-","-","-","Nanyuki Open Air Market","61.11/Kg","75.00/Kg","4000.00","Laikipia","2023-03-15"
815,"Wheat","-","-","-","Chepterit Market - Nandi","62.50/Kg","66.67/Kg","90.00","Nandi","2023-03-15"
816,"Wheat","-","-","-","Chaka","64.44/Kg","85.00/Kg",NULL,"Nyeri","2023-03-15"
817,"Wheat","-","-","-","Mpeketoni","150.00/Kg","200.00/Kg","90.00","Lamu","2023-03-15"
818,"Wheat","-","-","-","Eldoret Main","90.00/Kg","200.00/Kg","5400.00","Uasin-Gishu","2023-03-15"
819,"Wheat","-","-","-","Maua","83.33/Kg","100.00/Kg","540.00","Meru","2023-03-14"
820,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-03-14"
821,"Wheat","-","-","-","Mois Bridge","90.00/Kg","100.00/Kg","100.00","Uasin-Gishu","2023-03-13"
822,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-03-13"
823,"Wheat","-","-","-","Kitale Municipality Market","100.00/Kg","125.00/Kg","270.00","Trans-Nzoia","2023-03-13"
824,"Wheat","-","-","-","Kibuye"," - ","70.00/Kg",NULL,"Kisumu","2023-03-12"
825,"Wheat","-","-","-","Kasuku","70.00/Kg","100.00/Kg","90.00","Nyandarua","2023-03-12"
826,"Wheat","-","-","-","Kiminini - Kitale","100.00/Kg","125.00/Kg","180.00","Trans-Nzoia","2023-03-12"
827,"Wheat","-","-","-","Mpeketoni","150.00/Kg","200.00/Kg","95.00","Lamu","2023-03-11"
828,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-03-10"
829,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-03-09"
830,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-03-08"
831,"Wheat","-","-","-","Kibuye"," - ","70.00/Kg",NULL,"Kisumu","2023-03-08"
832,"Wheat","-","-","-","Nyeri open air","66.67/Kg","90.00/Kg",NULL,"Nyeri","2023-03-08"
833,"Wheat","-","-","-","Eldoret Main","90.00/Kg","100.00/Kg","270.00","Uasin-Gishu","2023-03-08"
834,"Wheat","-","-","-","Daraja Mbili","6.22/Kg","100.00/Kg","360.00","Kisii","2023-03-07"
835,"Wheat","-","-","-","Daraja Mbili","95.00/Kg","105.00/Kg","80000.00","Kisii","2023-03-07"
836,"Wheat","-","-","-","Maua","83.33/Kg","100.00/Kg","450.00","Meru","2023-03-07"
837,"Wheat","-","-","-","Cheptiret - Uasin Gishu","85.00/Kg","90.00/Kg","3000.00","Uasin-Gishu","2023-03-07"
838,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-03-07"
839,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-03-06"
840,"Wheat","-","-","-","Kagio","100.00/Kg","120.00/Kg",NULL,"Kirinyaga","2023-03-06"
841,"Wheat","-","-","-","Mpeketoni","150.00/Kg","200.00/Kg","180.00","Lamu","2023-03-04"
842,"Wheat","-","-","-","Diani Market","110.00/Kg","130.00/Kg","3000.00","Kwale","2023-03-03"
843,"Wheat","-","-","-","Kawangware","81.11/Kg","100.00/Kg","5000.00","Nairobi","2023-03-03"
844,"Wheat","-","-","-","Kangemi Market"," - ","75.00/Kg",NULL,"Nairobi","2023-03-03"
845,"Wheat","-","-","-","Daraja Mbili","62.22/Kg","100.00/Kg","270.00","Kisii","2023-03-02"
846,"Wheat","-","-","-","Diani Market","110.00/Kg","120.00/Kg","3000.00","Kwale","2023-03-02"
847,"Wheat","-","-","-","Kagio","100.00/Kg","120.00/Kg",NULL,"Kirinyaga","2023-03-02"
848,"Wheat","-","-","-","Maua","83.33/Kg","100.00/Kg","540.00","Meru","2023-03-02"
849,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-03-02"
850,"Wheat","-","-","-","Nyeri open air","66.67/Kg","85.00/Kg",NULL,"Nyeri","2023-03-01"
851,"Wheat","-","-","-","Cheptiret - Uasin Gishu","70.00/Kg","85.00/Kg","3000.00","Uasin-Gishu","2023-03-01"
852,"Wheat","-","-","-","Chaka","61.11/Kg","85.00/Kg",NULL,"Nyeri","2023-03-01"
853,"Wheat","-","-","-","Kibuye"," - ","70.00/Kg",NULL,"Kisumu","2023-02-28"
854,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-02-28"
855,"Wheat","-","-","-","Daraja Mbili","62.22/Kg","100.00/Kg","480.00","Kisii","2023-02-28"
856,"Wheat","-","-","-","Karatina","66.67/Kg","100.00/Kg","1800.00","Nyeri","2023-02-28"
857,"Wheat","-","-","-","Kakuma Modern Market","80.00/Kg","100.00/Kg","35000.00","Turkana","2023-02-28"
858,"Wheat","-","-","-","Kitale Municipality Market","100.00/Kg","125.00/Kg","300.00","Trans-Nzoia","2023-02-28"
859,"Wheat","-","-","-","Makupa Majengo","55.00/Kg","70.00/Kg","180.00","Mombasa","2023-02-27"
860,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-02-27"
861,"Wheat","-","-","-","Kitale Municipality Market","64.44/Kg","77.78/Kg","500.00","Trans-Nzoia","2023-02-27"
862,"Wheat","-","-","-","Kakuma Modern Market","80.00/Kg","100.00/Kg","25000.00","Turkana","2023-02-27"
863,"Wheat","-","-","-","Kiminini - Kitale","100.00/Kg","125.00/Kg","100.00","Trans-Nzoia","2023-02-26"
864,"Wheat","-","-","-","Daraja Mbili","62.22/Kg","100.00/Kg","720.00","Kisii","2023-02-25"
865,"Wheat","-","-","-","Kakuma Modern Market","80.00/Kg","100.00/Kg","7500.00","Turkana","2023-02-25"
866,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-02-23"
867,"Wheat","-","-","-","Diani Market","110.00/Kg","120.00/Kg","6000.00","Kwale","2023-02-23"
868,"Wheat","-","-","-","Serem - Vihiga"," - ","100.00/Kg","300.00","Vihiga","2023-02-22"
869,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-02-22"
870,"Wheat","-","-","-","Nanyuki Open Air Market","63.33/Kg","75.00/Kg","4000.00","Laikipia","2023-02-22"
871,"Wheat","-","-","-","Chaka","61.11/Kg","85.00/Kg",NULL,"Nyeri","2023-02-22"
872,"Wheat","-","-","-","Kangemi Market","61.78/Kg"," - ",NULL,"Nairobi","2023-02-22"
873,"Wheat","-","-","-","Eldoret Main","85.00/Kg","100.00/Kg","2000.00","Uasin-Gishu","2023-02-22"
874,"Wheat","-","-","-","Mpeketoni","150.00/Kg","200.00/Kg","90.00","Lamu","2023-02-22"
875,"Wheat","-","-","-","Diani Market","120.00/Kg","130.00/Kg","4000.00","Kwale","2023-02-21"
876,"Wheat","-","-","-","Maua","83.33/Kg","100.00/Kg","900.00","Meru","2023-02-21"
877,"Wheat","-","-","-","Cheptiret - Uasin Gishu","85.00/Kg","100.00/Kg","3000.00","Uasin-Gishu","2023-02-21"
878,"Wheat","-","-","-","Nakuru Wakulima","57.78/Kg"," - ",NULL,"Nakuru","2023-02-21"
879,"Wheat","-","-","-","Eldoret Main","85.00/Kg","100.00/Kg","2500.00","Uasin-Gishu","2023-02-21"
880,"Wheat","-","-","-","Daraja Mbili","64.44/Kg","112.00/Kg","40.00","Kisii","2023-02-20"
881,"Wheat","-","-","-","Kakuma Modern Market","80.00/Kg","100.00/Kg","10000.00","Turkana","2023-02-20"
882,"Wheat","-","-","-","Kagio","100.00/Kg","120.00/Kg",NULL,"Kirinyaga","2023-02-20"
883,"Wheat","-","-","-","Nakuru Wakulima","63.33/Kg"," - ",NULL,"Nakuru","2023-02-20"
884,"Wheat","-","-","-","Kangemi Market","63.89/Kg"," - ",NULL,"Nairobi","2023-02-20"
885,"Wheat","-","-","-","Kitale Municipality Market","64.44/Kg","77.78/Kg","300.00","Trans-Nzoia","2023-02-20"
886,"Wheat","-","-","-","Ikonge"," - ","120.00/Kg","80.00","Nyamira","2023-02-19"
887,"Wheat","-","-","-","Kiminini - Kitale","100.00/Kg","125.00/Kg","300.00","Trans-Nzoia","2023-02-19"
888,"Wheat","-","-","-","Kakuma Modern Market","80.00/Kg","100.00/Kg","20000.00","Turkana","2023-02-18"
889,"Wheat","-","-","-","Kakuma Modern Market","80.00/Kg","100.00/Kg","10000.00","Turkana","2023-02-17"
890,"Wheat","-","-","-","Nakuru Wakulima","57.78/Kg"," - ","900.00","Nakuru","2023-02-17"
891,"Wheat","-","-","-","Marikiti"," - ","100.00/Kg",NULL,"Mombasa","2023-02-16"
892,"Wheat","-","-","-","Nakuru Wakulima","57.78/Kg"," - ",NULL,"Nakuru","2023-02-16"
893,"Wheat","-","-","-","Kakuma Modern Market","80.00/Kg","100.00/Kg","10000.00","Turkana","2023-02-16"
894,"Wheat","-","-","-","Kimumu","90.00/Kg","100.00/Kg","2500.00","Uasin-Gishu","2023-02-16"
895,"Wheat","-","-","-","Kakuma Modern Market","80.00/Kg","100.00/Kg","25000.00","Turkana","2023-02-15"
896,"Wheat","-","-","-","Kibuye"," - ","70.00/Kg",NULL,"Kisumu","2023-02-15"
897,"Wheat","-","-","-","Nakuru Wakulima","57.78/Kg"," - ",NULL,"Nakuru","2023-02-15"
898,"Wheat","-","-","-","Nanyuki Open Air Market","61.11/Kg","80.00/Kg","4500.00","Laikipia","2023-02-15"
899,"Wheat","-","-","-","Chepterit Market - Nandi","56.25/Kg","56.25/Kg","90.00","Nandi","2023-02-15"
900,"Wheat","-","-","-","Kajiado Market"," - ","100.00/Kg","7000.00","Kajiado","2023-02-15"
901,"Wheat","-","-","-","Maua","83.33/Kg","100.00/Kg","360.00","Meru","2023-02-14"
902,"Red Sorghum","-","-","-","Kibiok","200.00/Kg","220.00/Kg","500.00","Nandi","2024-03-10"
903,"Wheat","-","-","-","Kakuma Modern Market","80.00/Kg","100.00/Kg","25000.00","Turkana","2023-02-14"
904,"Wheat","-","-","-","Nakuru Wakulima","57.78/Kg"," - ",NULL,"Nakuru","2023-02-14"
905,"Red Sorghum","-","-","-","Isebania Market"," - ","80.00/Kg","1200.00","Migori","2024-03-09"
906,"Red Sorghum","-","-","-","Molo"," - ","170.00/Kg","80.00","Nakuru","2024-03-09"
907,"Red Sorghum","-","-","-","Bungoma town","75.00/Kg","100.00/Kg","3200.00","Bungoma","2024-03-08"
908,"Wheat","-","-","-","Eldoret Main","90.00/Kg","100.00/Kg","4000.00","Uasin-Gishu","2023-02-14"
909,"Wheat","-","-","-","Kimumu","90.00/Kg","100.00/Kg","200.00","Uasin-Gishu","2023-02-14"
910,"Red Sorghum","-","-","-","Kabiyet Market","100.00/Kg","200.00/Kg","200.00","Nandi","2024-03-08"
911,"Red Sorghum","-","-","-","Nakuru Wakulima","60.00/Kg"," - ",NULL,"Nakuru","2024-03-08"
912,"Wheat","-","-","-","Diani Market","120.00/Kg","130.00/Kg","3500.00","Kwale","2023-02-13"
913,"Wheat","-","-","-","Kakuma Modern Market","80.00/Kg","100.00/Kg","20000.00","Turkana","2023-02-13"
914,"Wheat","-","-","-","Daraja Mbili","62.22/Kg","112.00/Kg","480.00","Kisii","2023-02-13"
915,"Red Sorghum","-","-","-","Daraja Mbili","40.00/Kg","52.00/Kg","180.00","Kisii","2024-03-08"
916,"Red Sorghum","-","-","-","Chuka","60.00/Kg","90.00/Kg","3000.00","Tharaka-Nithi","2024-03-08"
917,"Wheat","-","-","-","Mwangulu","100.00/Kg","110.00/Kg","2150.00","Kwale","2023-02-13"
918,"Wheat","-","-","-","Eldama Ravine","70.00/Kg","80.00/Kg","280.00","Baringo","2023-02-13"
919,"Red Sorghum","-","-","-","Ngurubani Market","26.67/Kg","30.00/Kg","500.00","Kirinyaga","2024-03-08"
920,"Red Sorghum","-","-","-","Makutano Kirinyaga","26.67/Kg","32.50/Kg","800.00","Kirinyaga","2024-03-08"
921,"Wheat","-","-","-","Nakuru Wakulima","57.78/Kg"," - ",NULL,"Nakuru","2023-02-13"
922,"Wheat","-","-","-","Kitale Municipality Market","100.00/Kg","125.00/Kg","200.00","Trans-Nzoia","2023-02-13"
923,"Red Sorghum","-","-","-","Rongo","46.67/Kg","47.39/Kg","4500.00","Migori","2024-03-07"
924,"Red Sorghum","-","-","-","Cheptulu"," - ","125.00/Kg","645.00","Vihiga","2024-03-07"
925,"Wheat","-","-","-","Mpeketoni","150.00/Kg","200.00/Kg","90.00","Lamu","2023-02-12"
926,"Wheat","-","-","-","Daraja Mbili","62.22/Kg","100.00/Kg","860.00","Kisii","2023-02-11"
927,"Red Sorghum","-","-","-","Maua","60.00/Kg","70.00/Kg","1400.00","Meru","2024-03-07"
928,"Red Sorghum","-","-","-","Tseikuru","32.00/Kg","40.00/Kg","30000.00","Kitui","2024-03-07"
929,"Red Sorghum","-","-","-","Nakuru Wakulima","60.00/Kg"," - ",NULL,"Nakuru","2024-03-07"
930,"Wheat","-","-","-","Serem - Vihiga"," - ","95.65/Kg","300.00","Vihiga","2023-02-11"
931,"Wheat","-","-","-","Kakuma Modern Market","80.00/Kg","100.00/Kg","25000.00","Turkana","2023-02-11"
932,"Wheat","-","-","-","Kakuma Modern Market","80.00/Kg","100.00/Kg","25000.00","Turkana","2023-02-10"
933,"Red Sorghum","-","-","-","Makutano Kirinyaga","24.44/Kg","30.00/Kg","900.00","Kirinyaga","2024-03-06"
934,"Red Sorghum","-","-","-","Nyeri open air","75.00/Kg","90.00/Kg",NULL,"Nyeri","2024-03-06"
935,"Wheat","-","-","-","Nakuru Wakulima","57.78/Kg"," - ",NULL,"Nakuru","2023-02-10"
936,"Red Sorghum","-","-","-","Chepterit Market - Nandi","88.89/Kg","125.00/Kg","900.00","Nandi","2024-03-06"
937,"Red Sorghum","-","-","-","Nyakoe","35.56/Kg","48.00/Kg","600.00","Kisii","2024-03-06"
938,"Wheat","-","-","-","Mpeketoni","150.00/Kg","200.00/Kg","95.00","Lamu","2023-02-10"
939,"Wheat","-","-","-","Eldoret Main","90.00/Kg","100.00/Kg","5400.00","Uasin-Gishu","2023-02-10"
940,"Red Sorghum","-","-","-","Miruka","60.00/Kg","65.00/Kg","3600.00","Nyamira","2024-03-06"
941,"Red Sorghum","-","-","-","Nakuru Wakulima","60.00/Kg"," - ","720.00","Nakuru","2024-03-06"
942,"Wheat","-","-","-","Kimumu","90.00/Kg","100.00/Kg","2000.00","Uasin-Gishu","2023-02-10"
943,"Wheat","-","-","-","Kibuye"," - ","75.00/Kg",NULL,"Kisumu","2023-02-09"
944,"Wheat","-","-","-","Nakuru Wakulima","57.78/Kg"," - ",NULL,"Nakuru","2023-02-09"
945,"Red Sorghum","-","-","-","Molo"," - ","170.00/Kg","70.00","Nakuru","2024-03-06"
946,"Red Sorghum","-","-","-","Nyamakima","70.00/Kg","80.00/Kg",NULL,"Nairobi","2024-03-06"
947,"Red Sorghum","-","-","-","Ngurubani Market","26.67/Kg","30.00/Kg","800.00","Kirinyaga","2024-03-05"
948,"Wheat","-","-","-","Kakuma Modern Market","80.00/Kg","100.00/Kg","20000.00","Turkana","2023-02-09"
949,"Wheat","-","-","-","Eldama Ravine","70.00/Kg","85.00/Kg","300.00","Baringo","2023-02-09"
950,"Red Sorghum","-","-","-","Nakuru Wakulima","60.00/Kg"," - ",NULL,"Nakuru","2024-03-05"
951,"Red Sorghum","-","-","-","Katito","44.44/Kg","60.00/Kg","2500.00","Kisumu","2024-03-05"
952,"Red Sorghum","-","-","-","Nyamakima","70.00/Kg","80.00/Kg",NULL,"Nairobi","2024-03-05"
953,"Wheat","-","-","-","Kangemi Market"," - ","90.00/Kg",NULL,"Nairobi","2023-02-09"
954,"Wheat","-","-","-","Eldoret Main","90.00/Kg","100.00/Kg","4000.00","Uasin-Gishu","2023-02-09"
955,"Wheat","-","-","-","Marikiti"," - ","70.00/Kg",NULL,"Mombasa","2023-02-08"
956,"Red Sorghum","-","-","-","Chuka","60.00/Kg","90.00/Kg","3000.00","Tharaka-Nithi","2024-03-05"
957,"Red Sorghum","-","-","-","Aram","41.69/Kg","46.32/Kg","1800.00","Siaya","2024-03-04"
958,"Wheat","-","-","-","Marikiti"," - ","70.00/Kg",NULL,"Mombasa","2023-02-08"
959,"Wheat","-","-","-","Marikiti"," - ","70.00/Kg",NULL,"Mombasa","2023-02-08"
960,"Wheat","-","-","-","Nyeri open air","66.67/Kg","85.00/Kg",NULL,"Nyeri","2023-02-08"
961,"Red Sorghum","-","-","-","Cheptulu"," - ","125.00/Kg","400.00","Vihiga","2024-03-04"
962,"Red Sorghum","-","-","-","Nakuru Wakulima","60.00/Kg"," - ",NULL,"Nakuru","2024-03-04"
963,"Wheat","-","-","-","Nakuru Wakulima","57.78/Kg"," - ","4680.00","Nakuru","2023-02-08"
964,"Wheat","-","-","-","Chepterit Market - Nandi","56.25/Kg","62.50/Kg","90.00","Nandi","2023-02-08"
965,"Wheat","-","-","-","Cheptiret - Uasin Gishu","85.00/Kg","95.00/Kg","4000.00","Uasin-Gishu","2023-02-08"
966,"Red Sorghum","-","-","-","Kagio","80.00/Kg","100.00/Kg",NULL,"Kirinyaga","2024-03-04"
967,"Red Sorghum","-","-","-","Kalundu","93.33/Kg","80.00/Kg",NULL,"Kitui","2024-03-04"
968,"Wheat","-","-","-","Kakuma Modern Market","80.00/Kg","100.00/Kg","7000.00","Turkana","2023-02-08"
969,"Wheat","-","-","-","Kajiado Market","100.00/Kg","95.83/Kg","5000.00","Kajiado","2023-02-08"
970,"Wheat","-","-","-","Kimumu","75.00/Kg","100.00/Kg","600.00","Uasin-Gishu","2023-02-08"
971,"Red Sorghum","-","-","-","Kibiok","100.00/Kg","105.00/Kg","800.00","Nandi","2024-03-03"
972,"Red Sorghum","-","-","-","Rongo","40.00/Kg","35.55/Kg","2400.00","Migori","2024-03-01"
973,"Red Sorghum","-","-","-","Nakuru Wakulima","60.00/Kg"," - ",NULL,"Nakuru","2024-03-01"
974,"Wheat","-","-","-","Kakuma Modern Market","80.00/Kg","100.00/Kg","15000.00","Turkana","2023-02-07"
975,"Wheat","-","-","-","Maua","83.33/Kg","100.00/Kg","450.00","Meru","2023-02-07"
976,"Red Sorghum","-","-","-","Nyamakima","75.00/Kg","90.00/Kg",NULL,"Nairobi","2024-03-01"
977,"Red Sorghum","-","-","-","Bungoma town","75.00/Kg","100.00/Kg","3000.00","Bungoma","2024-03-01"
978,"Red Sorghum","-","-","-","Kisasi","65.00/Kg","110.00/Kg",NULL,"Kitui","2024-03-01"
979,"Wheat","-","-","-","Nakuru Wakulima","66.67/Kg"," - ",NULL,"Nakuru","2023-02-07"
980,"Wheat","-","-","-","Eldoret Main","90.00/Kg","110.00/Kg","2500.00","Uasin-Gishu","2023-02-07"
981,"Red Sorghum","-","-","-","Ngurubani Market","26.67/Kg","30.00/Kg","500.00","Kirinyaga","2024-03-01"
982,"Red Sorghum","-","-","-","Makutano Kirinyaga","60.00/Kg","70.00/Kg","800.00","Kirinyaga","2024-03-01"
983,"Red Sorghum","-","-","-","Chuka","60.00/Kg","90.00/Kg","3000.00","Tharaka-Nithi","2024-03-01"
984,"Wheat","-","-","-","Kakuma Modern Market","80.00/Kg","100.00/Kg","15000.00","Turkana","2023-02-06"
985,"Wheat","-","-","-","Nakuru Wakulima","66.67/Kg"," - ",NULL,"Nakuru","2023-02-06"
986,"Red Sorghum","-","-","-","Rongo","39.49/Kg","47.39/Kg","3500.00","Migori","2024-02-29"
987,"Red Sorghum","-","-","-","Molo"," - ","160.00/Kg","60.00","Nakuru","2024-02-29"
988,"Red Sorghum","-","-","-","Maua","60.00/Kg","70.00/Kg","1500.00","Meru","2024-02-29"
989,"Wheat","-","-","-","Kagio","100.00/Kg","120.00/Kg",NULL,"Kirinyaga","2023-02-06"
990,"Wheat","-","-","-","Kasuku","50.00/Kg","65.00/Kg","50.00","Nyandarua","2023-02-05"
991,"Wheat","-","-","-","Kiminini - Kitale","100.00/Kg","150.00/Kg","200.00","Trans-Nzoia","2023-02-05"
992,"Red Sorghum","-","-","-","Nakuru Wakulima","60.00/Kg"," - ","1620.00","Nakuru","2024-02-29"
993,"Wheat","-","-","-","Kakuma Modern Market","80.00/Kg","100.00/Kg","10000.00","Turkana","2023-02-05"
994,"Wheat","-","-","-","Kakuma Modern Market","80.00/Kg","100.00/Kg","15000.00","Turkana","2023-02-04"
995,"Red Sorghum","-","-","-","Gikomba","61.11/Kg","110.00/Kg",NULL,"Nairobi","2024-02-29"
996,"Red Sorghum","-","-","-","Karatina","50.00/Kg","120.00/Kg","1500.00","Nyeri","2024-02-29"
997,"Wheat","-","-","-","Kakuma Modern Market","80.00/Kg","100.00/Kg","10000.00","Turkana","2023-02-03"
998,"Wheat","-","-","-","Kangemi Market"," - ","90.00/Kg",NULL,"Nairobi","2023-02-03"
999,"Red Sorghum","-","-","-","Makutano Kirinyaga","26.67/Kg","35.00/Kg","560.00","Kirinyaga","2024-02-28"
1000,"Red Sorghum","-","-","-","Kathwana","33.33/Kg","40.00/Kg","4200.00","Tharaka-Nithi","2024-02-28"
1001,"Wheat","-","-","-","Eldoret Main","90.00/Kg","100.00/Kg","2000.00","Uasin-Gishu","2023-02-02"
1002,"Wheat","-","-","-","Nyeri open air","66.67/Kg","85.00/Kg",NULL,"Nyeri","2023-02-01"
1003,"Wheat","-","-","-","Chepterit Market - Nandi","54.17/Kg","62.50/Kg","160.00","Nandi","2023-02-01"
